Mod:Item:MetaData, Localized Name
gregtech:ore_tin_0:1, Nether Tin Ore
gregtech:ore_tin_0:2, End Tin Ore
gregtech:ore_naquadah_0:0, Naquadah Ore
gregtech:ore_naquadah_0:1, Nether Naquadah Ore
gregtech:ore_naquadah_0:2, End Naquadah Ore
gregtech:ore_certus_quartz_0:0, Certus Quartz Ore
gregtech:ore_certus_quartz_0:1, Nether Certus Quartz Ore
gregtech:ore_certus_quartz_0:2, End Certus Quartz Ore
gregtech:ore_almandine_0:0, Almandine Ore
gregtech:ore_almandine_0:1, Nether Almandine Ore
gregtech:ore_almandine_0:2, End Almandine Ore
gregtech:ore_asbestos_0:0, Asbestos Ore
gregtech:ore_asbestos_0:1, Nether Asbestos Ore
gregtech:ore_asbestos_0:2, End Asbestos Ore
gregtech:ore_banded_iron_0:0, Banded Iron Ore
gregtech:ore_banded_iron_0:1, Nether Banded Iron Ore
gregtech:ore_banded_iron_0:2, End Banded Iron Ore
gregtech:ore_blue_topaz_0:0, Blue Topaz Ore
gregtech:ore_blue_topaz_0:1, Nether Blue Topaz Ore
gregtech:ore_blue_topaz_0:2, End Blue Topaz Ore
gregtech:ore_brown_limonite_0:0, Brown Limonite Ore
gregtech:ore_brown_limonite_0:1, Nether Brown Limonite Ore
gregtech:ore_brown_limonite_0:2, End Brown Limonite Ore
gregtech:ore_calcite_0:0, Calcite Ore
gregtech:ore_calcite_0:1, Nether Calcite Ore
gregtech:ore_calcite_0:2, End Calcite Ore
gregtech:ore_cassiterite_0:0, Cassiterite Ore
gregtech:ore_cassiterite_0:1, Nether Cassiterite Ore
gregtech:ore_cassiterite_0:2, End Cassiterite Ore
gregtech:ore_cassiterite_sand_0:0, Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:1, Nether Cassiterite Sand Ore
gregtech:ore_cassiterite_sand_0:2, End Cassiterite Sand Ore
gregtech:ore_chalcopyrite_0:0, Chalcopyrite Ore
gregtech:ore_chalcopyrite_0:1, Nether Chalcopyrite Ore
gregtech:ore_chalcopyrite_0:2, End Chalcopyrite Ore
gregtech:ore_chromite_0:0, Chromite Ore
gregtech:ore_chromite_0:1, Nether Chromite Ore
gregtech:ore_chromite_0:2, End Chromite Ore
gregtech:ore_cinnabar_0:0, Cinnabar Ore
gregtech:ore_cinnabar_0:1, Nether Cinnabar Ore
gregtech:ore_cinnabar_0:2, End Cinnabar Ore
gregtech:ore_coal_0:0, Coal Ore
gregtech:ore_coal_0:1, Nether Coal Ore
gregtech:ore_coal_0:2, End Coal Ore
gregtech:ore_cobaltite_0:0, Cobaltite Ore
gregtech:ore_cobaltite_0:1, Nether Cobaltite Ore
gregtech:ore_cobaltite_0:2, End Cobaltite Ore
gregtech:ore_cooperite_0:0, Sheldonite Ore
gregtech:ore_cooperite_0:1, Nether Sheldonite Ore
gregtech:ore_cooperite_0:2, End Sheldonite Ore
gregtech:ore_diamond_0:0, Diamond Ore
gregtech:ore_diamond_0:1, Nether Diamond Ore
gregtech:ore_diamond_0:2, End Diamond Ore
gregtech:ore_emerald_0:0, Emerald Ore
gregtech:ore_emerald_0:1, Nether Emerald Ore
gregtech:ore_emerald_0:2, End Emerald Ore
gregtech:ore_galena_0:0, Galena Ore
gregtech:ore_galena_0:1, Nether Galena Ore
gregtech:ore_galena_0:2, End Galena Ore
gregtech:ore_garnierite_0:0, Garnierite Ore
gregtech:ore_garnierite_0:1, Nether Garnierite Ore
gregtech:ore_garnierite_0:2, End Garnierite Ore
gregtech:ore_green_sapphire_0:0, Green Sapphire Ore
gregtech:ore_green_sapphire_0:1, Nether Green Sapphire Ore
gregtech:ore_green_sapphire_0:2, End Green Sapphire Ore
gregtech:ore_grossular_0:0, Grossular Ore
gregtech:ore_grossular_0:1, Nether Grossular Ore
gregtech:ore_grossular_0:2, End Grossular Ore
gregtech:ore_ilmenite_0:0, Ilmenite Ore
gregtech:ore_ilmenite_0:1, Nether Ilmenite Ore
gregtech:ore_ilmenite_0:2, End Ilmenite Ore
gregtech:ore_bauxite_0:0, Bauxite Ore
gregtech:ore_bauxite_0:1, Nether Bauxite Ore
gregtech:ore_bauxite_0:2, End Bauxite Ore
gregtech:ore_lazurite_0:0, Lazurite Ore
gregtech:ore_lazurite_0:1, Nether Lazurite Ore
gregtech:ore_lazurite_0:2, End Lazurite Ore
gregtech:ore_magnesite_0:0, Magnesite Ore
gregtech:ore_magnesite_0:1, Nether Magnesite Ore
gregtech:ore_magnesite_0:2, End Magnesite Ore
gregtech:ore_magnetite_0:0, Magnetite Ore
gregtech:ore_magnetite_0:1, Nether Magnetite Ore
gregtech:ore_magnetite_0:2, End Magnetite Ore
gregtech:ore_molybdenite_0:0, Molybdenite Ore
gregtech:ore_molybdenite_0:1, Nether Molybdenite Ore
gregtech:ore_molybdenite_0:2, End Molybdenite Ore
gregtech:ore_powellite_0:0, Powellite Ore
gregtech:ore_powellite_0:1, Nether Powellite Ore
gregtech:ore_powellite_0:2, End Powellite Ore
gregtech:ore_pyrite_0:0, Pyrite Ore
gregtech:ore_pyrite_0:1, Nether Pyrite Ore
gregtech:ore_pyrite_0:2, End Pyrite Ore
gregtech:ore_pyrolusite_0:0, Pyrolusite Ore
gregtech:ore_pyrolusite_0:1, Nether Pyrolusite Ore
gregtech:ore_pyrolusite_0:2, End Pyrolusite Ore
gregtech:ore_pyrope_0:0, Pyrope Ore
gregtech:ore_pyrope_0:1, Nether Pyrope Ore
gregtech:ore_pyrope_0:2, End Pyrope Ore
gregtech:ore_rock_salt_0:0, Rock Salt Ore
gregtech:ore_rock_salt_0:1, Nether Rock Salt Ore
gregtech:ore_rock_salt_0:2, End Rock Salt Ore
gregtech:ore_ruby_0:0, Ruby Ore
gregtech:ore_ruby_0:1, Nether Ruby Ore
gregtech:ore_ruby_0:2, End Ruby Ore
gregtech:ore_salt_0:0, Salt Ore
gregtech:ore_salt_0:1, Nether Salt Ore
gregtech:ore_salt_0:2, End Salt Ore
gregtech:ore_saltpeter_0:0, Saltpeter Ore
gregtech:ore_saltpeter_0:1, Nether Saltpeter Ore
gregtech:ore_saltpeter_0:2, End Saltpeter Ore
gregtech:ore_sapphire_0:0, Sapphire Ore
gregtech:ore_sapphire_0:1, Nether Sapphire Ore
gregtech:ore_sapphire_0:2, End Sapphire Ore
gregtech:ore_scheelite_0:0, Scheelite Ore
gregtech:ore_scheelite_0:1, Nether Scheelite Ore
gregtech:ore_scheelite_0:2, End Scheelite Ore
gregtech:ore_sodalite_0:0, Sodalite Ore
gregtech:ore_sodalite_0:1, Nether Sodalite Ore
gregtech:ore_sodalite_0:2, End Sodalite Ore
gregtech:ore_tantalite_0:0, Tantalite Ore
gregtech:ore_tantalite_0:1, Nether Tantalite Ore
gregtech:ore_tantalite_0:2, End Tantalite Ore
gregtech:ore_spessartine_0:0, Spessartine Ore
gregtech:ore_spessartine_0:1, Nether Spessartine Ore
gregtech:ore_spessartine_0:2, End Spessartine Ore
gregtech:ore_sphalerite_0:0, Sphalerite Ore
gregtech:ore_sphalerite_0:1, Nether Sphalerite Ore
gregtech:ore_sphalerite_0:2, End Sphalerite Ore
gregtech:ore_stibnite_0:0, Stibnite Ore
gregtech:ore_stibnite_0:1, Nether Stibnite Ore
gregtech:ore_stibnite_0:2, End Stibnite Ore
gregtech:ore_tetrahedrite_0:0, Tetrahedrite Ore
gregtech:ore_tetrahedrite_0:1, Nether Tetrahedrite Ore
gregtech:ore_tetrahedrite_0:2, End Tetrahedrite Ore
gregtech:ore_topaz_0:0, Topaz Ore
gregtech:ore_topaz_0:1, Nether Topaz Ore
gregtech:ore_topaz_0:2, End Topaz Ore
gregtech:ore_tungstate_0:0, Tungstate Ore
gregtech:ore_tungstate_0:1, Nether Tungstate Ore
gregtech:ore_tungstate_0:2, End Tungstate Ore
gregtech:ore_uraninite_0:0, Uraninite Ore
gregtech:ore_uraninite_0:1, Nether Uraninite Ore
gregtech:ore_uraninite_0:2, End Uraninite Ore
gregtech:ore_wulfenite_0:0, Wulfenite Ore
gregtech:ore_wulfenite_0:1, Nether Wulfenite Ore
gregtech:ore_wulfenite_0:2, End Wulfenite Ore
gregtech:ore_yellow_limonite_0:0, Yellow Limonite Ore
gregtech:ore_yellow_limonite_0:1, Nether Yellow Limonite Ore
gregtech:ore_yellow_limonite_0:2, End Yellow Limonite Ore
gregtech:ore_nether_quartz_0:0, Nether Quartz Ore
gregtech:ore_nether_quartz_0:1, Nether Quartz Ore
gregtech:ore_nether_quartz_0:2, End Nether Quartz Ore
gregtech:ore_quartzite_0:0, Quartzite Ore
gregtech:ore_quartzite_0:1, Nether Quartzite Ore
gregtech:ore_quartzite_0:2, End Quartzite Ore
gregtech:ore_graphite_0:0, Graphite Ore
gregtech:ore_graphite_0:1, Nether Graphite Ore
gregtech:ore_graphite_0:2, End Graphite Ore
gregtech:ore_bornite_0:0, Bornite Ore
gregtech:ore_bornite_0:1, Nether Bornite Ore
gregtech:ore_bornite_0:2, End Bornite Ore
gregtech:ore_chalcocite_0:0, Chalcocite Ore
gregtech:ore_chalcocite_0:1, Nether Chalcocite Ore
gregtech:ore_chalcocite_0:2, End Chalcocite Ore
gregtech:ore_realgar_0:0, Realgar Ore
gregtech:ore_realgar_0:1, Nether Realgar Ore
gregtech:ore_realgar_0:2, End Realgar Ore
gregtech:ore_bastnasite_0:0, Bastnasite Ore
gregtech:ore_bastnasite_0:1, Nether Bastnasite Ore
gregtech:ore_bastnasite_0:2, End Bastnasite Ore
gregtech:ore_pentlandite_0:0, Pentlandite Ore
gregtech:ore_pentlandite_0:1, Nether Pentlandite Ore
gregtech:ore_pentlandite_0:2, End Pentlandite Ore
gregtech:ore_spodumene_0:0, Spodumene Ore
gregtech:ore_spodumene_0:1, Nether Spodumene Ore
gregtech:ore_spodumene_0:2, End Spodumene Ore
gregtech:ore_lepidolite_0:0, Lepidolite Ore
gregtech:ore_lepidolite_0:1, Nether Lepidolite Ore
gregtech:ore_lepidolite_0:2, End Lepidolite Ore
gregtech:ore_glauconite_sand_0:0, Glauconite Sand Ore
gregtech:ore_glauconite_sand_0:1, Nether Glauconite Sand Ore
gregtech:ore_glauconite_sand_0:2, End Glauconite Sand Ore
gregtech:ore_malachite_0:0, Malachite Ore
gregtech:ore_malachite_0:1, Nether Malachite Ore
gregtech:ore_malachite_0:2, End Malachite Ore
gregtech:ore_mica_0:0, Mica Ore
gregtech:ore_mica_0:1, Nether Mica Ore
gregtech:ore_mica_0:2, End Mica Ore
gregtech:ore_barite_0:0, Barite Ore
gregtech:ore_barite_0:1, Nether Barite Ore
gregtech:ore_barite_0:2, End Barite Ore
gregtech:ore_alunite_0:0, Alunite Ore
gregtech:ore_alunite_0:1, Nether Alunite Ore
gregtech:ore_alunite_0:2, End Alunite Ore
gregtech:ore_talc_0:0, Talc Ore
gregtech:ore_talc_0:1, Nether Talc Ore
gregtech:ore_talc_0:2, End Talc Ore
gregtech:ore_soapstone_0:0, Soapstone Ore
gregtech:ore_soapstone_0:1, Nether Soapstone Ore
gregtech:ore_soapstone_0:2, End Soapstone Ore
gregtech:ore_kyanite_0:0, Kyanite Ore
gregtech:ore_kyanite_0:1, Nether Kyanite Ore
gregtech:ore_kyanite_0:2, End Kyanite Ore
gregtech:ore_pyrochlore_0:0, Pyrochlore Ore
gregtech:ore_pyrochlore_0:1, Nether Pyrochlore Ore
gregtech:ore_pyrochlore_0:2, End Pyrochlore Ore
gregtech:ore_oilsands_0:0, Oilsands Ore
gregtech:ore_oilsands_0:1, Nether Oilsands Ore
gregtech:ore_oilsands_0:2, End Oilsands Ore
gregtech:ore_olivine_0:0, Olivine Ore
gregtech:ore_olivine_0:1, Nether Olivine Ore
gregtech:ore_olivine_0:2, End Olivine Ore
gregtech:ore_opal_0:0, Opal Ore
gregtech:ore_opal_0:1, Nether Opal Ore
gregtech:ore_opal_0:2, End Opal Ore
gregtech:ore_amethyst_0:0, Amethyst Ore
gregtech:ore_amethyst_0:1, Nether Amethyst Ore
gregtech:ore_amethyst_0:2, End Amethyst Ore
gregtech:ore_lapis_0:0, Lapis Ore
gregtech:ore_lapis_0:1, Nether Lapis Ore
gregtech:ore_lapis_0:2, End Lapis Ore
gregtech:ore_apatite_0:0, Apatite Ore
gregtech:ore_apatite_0:1, Nether Apatite Ore
gregtech:ore_apatite_0:2, End Apatite Ore
gregtech:ore_tricalcium_phosphate_0:0, Tricalcium Phosphate Ore
gregtech:ore_tricalcium_phosphate_0:1, Nether Tricalcium Phosphate Ore
gregtech:ore_tricalcium_phosphate_0:2, End Tricalcium Phosphate Ore
gregtech:ore_garnet_red_0:0, Red Garnet Ore
gregtech:ore_garnet_red_0:1, Nether Red Garnet Ore
gregtech:ore_garnet_red_0:2, End Red Garnet Ore
gregtech:ore_garnet_yellow_0:0, Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:1, Nether Yellow Garnet Ore
gregtech:ore_garnet_yellow_0:2, End Yellow Garnet Ore
gregtech:ore_vanadium_magnetite_0:0, Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:1, Nether Vanadium Magnetite Ore
gregtech:ore_vanadium_magnetite_0:2, End Vanadium Magnetite Ore
gregtech:ore_pollucite_0:0, Pollucite Ore
gregtech:ore_pollucite_0:1, Nether Pollucite Ore
gregtech:ore_pollucite_0:2, End Pollucite Ore
gregtech:ore_bentonite_0:0, Bentonite Ore
gregtech:ore_bentonite_0:1, Nether Bentonite Ore
gregtech:ore_bentonite_0:2, End Bentonite Ore
gregtech:ore_fullers_earth_0:0, Fullers Earth Ore
gregtech:ore_fullers_earth_0:1, Nether Fullers Earth Ore
gregtech:ore_fullers_earth_0:2, End Fullers Earth Ore
gregtech:ore_pitchblende_0:0, Pitchblende Ore
gregtech:ore_pitchblende_0:1, Nether Pitchblende Ore
gregtech:ore_pitchblende_0:2, End Pitchblende Ore
gregtech:ore_monazite_0:0, Monazite Ore
gregtech:ore_monazite_0:1, Nether Monazite Ore
gregtech:ore_monazite_0:2, End Monazite Ore
gregtech:ore_trona_0:0, Trona Ore
gregtech:ore_trona_0:1, Nether Trona Ore
gregtech:ore_trona_0:2, End Trona Ore
gregtech:ore_gypsum_0:0, Gypsum Ore
gregtech:ore_gypsum_0:1, Nether Gypsum Ore
gregtech:ore_gypsum_0:2, End Gypsum Ore
gregtech:ore_zeolite_0:0, Zeolite Ore
gregtech:ore_zeolite_0:1, Nether Zeolite Ore
gregtech:ore_zeolite_0:2, End Zeolite Ore
gregtech:ore_redstone_0:0, Redstone Ore
gregtech:ore_redstone_0:1, Nether Redstone Ore
gregtech:ore_redstone_0:2, End Redstone Ore
gregtech:ore_electrotine_0:0, Electrotine Ore
gregtech:ore_electrotine_0:1, Nether Electrotine Ore
gregtech:ore_electrotine_0:2, End Electrotine Ore
gregtech:ore_diatomite_0:0, Diatomite Ore
gregtech:ore_diatomite_0:1, Nether Diatomite Ore
gregtech:ore_diatomite_0:2, End Diatomite Ore
gregtech:ore_granitic_mineral_sand_0:0, Granitic Mineral Sand Ore
gregtech:ore_granitic_mineral_sand_0:1, Nether Granitic Mineral Sand Ore
gregtech:ore_granitic_mineral_sand_0:2, End Granitic Mineral Sand Ore
gregtech:ore_garnet_sand_0:0, Garnet Sand Ore
gregtech:ore_garnet_sand_0:1, Nether Garnet Sand Ore
gregtech:ore_garnet_sand_0:2, End Garnet Sand Ore
gregtech:ore_basaltic_mineral_sand_0:0, Basaltic Mineral Sand Ore
gregtech:ore_basaltic_mineral_sand_0:1, Nether Basaltic Mineral Sand Ore
gregtech:ore_basaltic_mineral_sand_0:2, End Basaltic Mineral Sand Ore
gcym:unique_casing:0, Crushing Wheels
gcym:unique_casing:1, Slicing Blades
gcym:unique_casing:2, Electrolytic Cell
gcym:unique_casing:3, Heat Vent
gcym:unique_casing:4, Molybdenum Disilicide Coil Block
gcym:large_multiblock_casing:0, Secure Maceration Casing
gcym:large_multiblock_casing:1, High Temperature Smelting Casing
gcym:large_multiblock_casing:2, Large-Scale Assembler Casing
gcym:large_multiblock_casing:3, Stress Proof Casing
gcym:large_multiblock_casing:4, Corrosion Proof Casing
gcym:large_multiblock_casing:5, Vibration-Safe Casing
gcym:large_multiblock_casing:6, Watertight Casing
gcym:large_multiblock_casing:7, Shock Proof Cutting Casing
gcym:large_multiblock_casing:8, Nonconducting Casing
gcym:large_multiblock_casing:9, Reaction-Safe Mixing Casing
gcym:large_multiblock_casing:10, Laser-Safe Engraving Casing
gcym:large_multiblock_casing:11, Atomic Casing
gcym:large_multiblock_casing:12, Industrial Steam Casing
teslacorelib:base_addon, Base Addon
teslacorelib:energy_tier1, Energy Upgrade I
teslacorelib:energy_tier2, Energy Upgrade II
teslacorelib:machine_case, Machine Case
teslacorelib:speed_tier1, Speed Upgrade I
teslacorelib:speed_tier2, Speed Upgrade II
teslacorelib:wrench, Tesla Wrench
ironchest:iron_chest:0, Iron Chest
ironchest:iron_chest:1, Gold Chest
ironchest:iron_chest:2, Diamond Chest
ironchest:iron_chest:3, Copper Chest
ironchest:iron_chest:4, Silver Chest
ironchest:iron_chest:5, Crystal Chest
ironchest:iron_chest:6, Obsidian Chest
ironchest:iron_chest:7, DirtChest 9000!
ironchest:iron_shulker_box_white:0, White Iron Shulker Box
ironchest:iron_shulker_box_white:1, White Gold Shulker Box
ironchest:iron_shulker_box_white:2, White Diamond Shulker Box
ironchest:iron_shulker_box_white:3, White Copper Shulker Box
ironchest:iron_shulker_box_white:4, White Silver Shulker Box
ironchest:iron_shulker_box_white:5, White Crystal Shulker Box
ironchest:iron_shulker_box_white:6, White Obsidian Shulker Box
ironchest:iron_shulker_box_orange:0, Orange Iron Shulker Box
ironchest:iron_shulker_box_orange:1, Orange Gold Shulker Box
ironchest:iron_shulker_box_orange:2, Orange Diamond Shulker Box
ironchest:iron_shulker_box_orange:3, Orange Copper Shulker Box
ironchest:iron_shulker_box_orange:4, Orange Silver Shulker Box
ironchest:iron_shulker_box_orange:5, Orange Crystal Shulker Box
ironchest:iron_shulker_box_orange:6, Orange Obsidian Shulker Box
ironchest:iron_shulker_box_magenta:0, Magenta Iron Shulker Box
ironchest:iron_shulker_box_magenta:1, Magenta Gold Shulker Box
ironchest:iron_shulker_box_magenta:2, Magenta Diamond Shulker Box
ironchest:iron_shulker_box_magenta:3, Magenta Copper Shulker Box
ironchest:iron_shulker_box_magenta:4, Magenta Silver Shulker Box
ironchest:iron_shulker_box_magenta:5, Magenta Crystal Shulker Box
ironchest:iron_shulker_box_magenta:6, Magenta Obsidian Shulker Box
ironchest:iron_shulker_box_light_blue:0, Light Blue Iron Shulker Box
ironchest:iron_shulker_box_light_blue:1, Light Blue Gold Shulker Box
ironchest:iron_shulker_box_light_blue:2, Light Blue Diamond Shulker Box
ironchest:iron_shulker_box_light_blue:3, Light Blue Copper Shulker Box
ironchest:iron_shulker_box_light_blue:4, Light Blue Silver Shulker Box
ironchest:iron_shulker_box_light_blue:5, Light Blue Crystal Shulker Box
ironchest:iron_shulker_box_light_blue:6, Light Blue Obsidian Shulker Box
ironchest:iron_shulker_box_yellow:0, Yellow Iron Shulker Box
ironchest:iron_shulker_box_yellow:1, Yellow Gold Shulker Box
ironchest:iron_shulker_box_yellow:2, Yellow Diamond Shulker Box
ironchest:iron_shulker_box_yellow:3, Yellow Copper Shulker Box
ironchest:iron_shulker_box_yellow:4, Yellow Silver Shulker Box
ironchest:iron_shulker_box_yellow:5, Yellow Crystal Shulker Box
ironchest:iron_shulker_box_yellow:6, Yellow Obsidian Shulker Box
ironchest:iron_shulker_box_lime:0, Lime Iron Shulker Box
ironchest:iron_shulker_box_lime:1, Lime Gold Shulker Box
ironchest:iron_shulker_box_lime:2, Lime Diamond Shulker Box
ironchest:iron_shulker_box_lime:3, Lime Copper Shulker Box
ironchest:iron_shulker_box_lime:4, Lime Silver Shulker Box
ironchest:iron_shulker_box_lime:5, Lime Crystal Shulker Box
ironchest:iron_shulker_box_lime:6, Lime Obsidian Shulker Box
ironchest:iron_shulker_box_pink:0, Pink Iron Shulker Box
ironchest:iron_shulker_box_pink:1, Pink Gold Shulker Box
ironchest:iron_shulker_box_pink:2, Pink Diamond Shulker Box
ironchest:iron_shulker_box_pink:3, Pink Copper Shulker Box
ironchest:iron_shulker_box_pink:4, Pink Silver Shulker Box
ironchest:iron_shulker_box_pink:5, Pink Crystal Shulker Box
ironchest:iron_shulker_box_pink:6, Pink Obsidian Shulker Box
ironchest:iron_shulker_box_gray:0, Gray Iron Shulker Box
ironchest:iron_shulker_box_gray:1, Gray Gold Shulker Box
ironchest:iron_shulker_box_gray:2, Gray Diamond Shulker Box
ironchest:iron_shulker_box_gray:3, Gray Copper Shulker Box
ironchest:iron_shulker_box_gray:4, Gray Silver Shulker Box
ironchest:iron_shulker_box_gray:5, Gray Crystal Shulker Box
ironchest:iron_shulker_box_gray:6, Gray Obsidian Shulker Box
ironchest:iron_shulker_box_silver:0, Light Gray Iron Shulker Box
ironchest:iron_shulker_box_silver:1, Light Gray Gold Shulker Box
ironchest:iron_shulker_box_silver:2, Light Gray Diamond Shulker Box
ironchest:iron_shulker_box_silver:3, Light Gray Copper Shulker Box
ironchest:iron_shulker_box_silver:4, Light Gray Silver Shulker Box
ironchest:iron_shulker_box_silver:5, Light Gray Crystal Shulker Box
ironchest:iron_shulker_box_silver:6, Light Gray Obsidian Shulker Box
ironchest:iron_shulker_box_cyan:0, Cyan Iron Shulker Box
ironchest:iron_shulker_box_cyan:1, Cyan Gold Shulker Box
ironchest:iron_shulker_box_cyan:2, Cyan Diamond Shulker Box
